employee_id,department,years_at_company,satisfaction_score,last_evaluation,salary_usd,left_company
EMP-10224,Marketing,6,3.6,3.0,132168,0
EMP-10225,Marketing,1,2.3,1.2,130765,0
EMP-10226,Finance,15,2.0,1.2,126240,1
EMP-10227,Finance,12,4.8,1.8,62906,1
EMP-10228,Sales,9,2.9,2.7,77102,0
EMP-10229,HR,9,3.9,4.3,151783,0
EMP-10230,HR,7,3.8,2.5,192491,0
EMP-10231,Finance,1,3.8,3.8,115982,0
EMP-10232,HR,8,3.4,4.9,183008,0
EMP-10233,Sales,2,4.4,4.5,83495,0
EMP-10234,Marketing,2,2.8,3.4,162571,1
EMP-10235,Sales,2,4.0,4.4,76113,0
EMP-10236,Engineering,13,4.3,4.7,195140,0
EMP-10237,Sales,12,4.8,4.4,173447,0
EMP-10238,Engineering,12,3.8,1.1,95678,0
EMP-10239,Sales,6,5.0,4.3,68748,0
EMP-10240,Finance,8,3.5,2.0,155189,0
EMP-10241,Engineering,6,3.1,4.2,186087,1
EMP-10242,Marketing,10,4.3,1.5,171125,0
EMP-10243,Finance,2,2.5,4.7,182550,0
EMP-10244,Engineering,11,5.0,3.8,183538,0
EMP-10245,Engineering,8,4.9,2.3,73797,0
EMP-10246,Engineering,8,2.9,2.0,149491,0
EMP-10247,Engineering,11,2.9,1.0,199881,0
EMP-10248,Sales,12,3.4,1.5,62241,1
EMP-10249,Sales,14,4.3,3.8,171424,0
EMP-10250,Marketing,6,4.0,2.1,137629,0
EMP-10251,Finance,1,4.6,1.5,111804,0
EMP-10252,Engineering,15,5.0,1.2,165849,0
EMP-10253,Engineering,10,3.7,2.4,155739,0
EMP-10254,Finance,3,2.8,1.0,118294,0
EMP-10255,HR,3,4.5,3.7,188906,1
EMP-10256,Sales,7,3.0,4.2,148702,0
EMP-10257,Finance,6,2.6,4.7,111795,0
EMP-10258,Marketing,4,4.2,3.6,162220,0
EMP-10259,Finance,3,1.5,2.4,95699,0
EMP-10260,Finance,12,3.3,4.3,111458,0
EMP-10261,Finance,14,1.6,1.1,117049,0
EMP-10262,Engineering,5,4.6,1.1,125485,0
EMP-10263,Marketing,15,3.8,1.3,71086,0
EMP-10264,Marketing,3,2.2,2.1,160445,0
EMP-10265,Marketing,15,3.0,1.1,73674,0
EMP-10266,Marketing,3,3.7,2.3,159546,0
EMP-10267,Marketing,13,2.7,3.3,195181,0
EMP-10268,Marketing,3,2.9,2.5,70114,1
EMP-10269,Engineering,15,3.0,3.1,113433,0
EMP-10270,Finance,6,2.1,1.2,108640,1
EMP-10271,Sales,12,3.1,4.9,84689,0
EMP-10272,Engineering,7,4.9,2.9,61430,0
EMP-10273,HR,8,1.1,4.0,153797,1
EMP-10274,Sales,13,5.0,1.5,147082,0
EMP-10275,Sales,13,3.2,1.6,160904,0
EMP-10276,Finance,9,3.2,1.0,84652,0
EMP-10277,Marketing,14,3.1,2.3,173086,0
EMP-10278,HR,3,1.9,1.1,101195,0
EMP-10279,Finance,14,3.7,3.4,156741,0
EMP-10280,HR,3,1.4,4.4,182146,0
EMP-10281,Marketing,9,1.7,3.1,144141,0
EMP-10282,Engineering,6,2.4,5.0,52945,1
EMP-10283,Marketing,13,3.1,3.4,109388,1
EMP-10284,Finance,6,2.7,3.6,114889,0
EMP-10285,HR,7,2.2,3.5,196904,0
EMP-10286,Sales,14,4.7,2.9,143559,0
EMP-10287,Marketing,2,1.4,1.3,67760,1
EMP-10288,Marketing,11,2.7,4.7,52081,1
EMP-10289,HR,15,4.9,3.7,64451,0
EMP-10290,Finance,1,4.6,1.7,131794,0
EMP-10291,Marketing,6,1.7,3.4,88333,0
EMP-10292,Sales,14,2.3,3.7,184470,0
EMP-10293,Engineering,9,4.8,4.0,72385,1
EMP-10294,Marketing,8,4.4,4.6,142388,0
EMP-10295,HR,5,1.0,3.6,151014,0
EMP-10296,Sales,7,2.9,3.8,66119,1
EMP-10297,Finance,10,4.5,4.8,86624,1
EMP-10298,HR,7,4.1,2.6,186098,0
EMP-10299,Finance,13,3.5,3.1,184166,0
EMP-10300,HR,8,4.3,2.4,174694,0
EMP-10301,Engineering,5,4.1,3.1,163270,0
EMP-10302,Finance,4,1.9,2.3,136500,1
EMP-10303,Engineering,8,4.8,1.6,183712,0
EMP-10304,Finance,13,1.0,4.0,119703,1
EMP-10305,Sales,10,2.0,2.1,56381,1
EMP-10306,Sales,8,4.8,4.8,90011,0
EMP-10307,Marketing,2,3.4,3.7,111548,1
EMP-10308,Engineering,10,4.8,2.2,177837,0
EMP-10309,Marketing,10,3.8,2.5,171222,0
EMP-10310,Finance,6,4.8,2.5,125911,0
EMP-10311,Sales,7,3.6,2.7,114210,0
EMP-10312,Engineering,12,1.8,1.3,89289,1
EMP-10313,HR,1,4.2,1.7,61676,0
EMP-10314,HR,5,2.7,3.6,164061,0
EMP-10315,Engineering,13,2.8,4.9,90953,0
EMP-10316,Engineering,15,4.5,4.9,188561,0
EMP-10317,Marketing,1,1.8,2.3,106608,1
EMP-10318,Sales,2,1.7,3.0,142867,0
EMP-10319,Finance,9,1.5,3.0,126467,0
EMP-10320,Marketing,11,2.5,1.6,69468,1
EMP-10321,Finance,13,1.9,3.7,164986,1
EMP-10322,Finance,6,4.4,1.2,151463,0
EMP-10323,HR,3,1.8,2.6,154503,1
EMP-10324,Marketing,14,1.7,2.0,92599,0
EMP-10325,HR,12,4.2,3.0,83909,0
EMP-10326,Marketing,13,2.3,1.5,84750,0
EMP-10327,Engineering,2,4.5,5.0,64459,0
EMP-10328,Sales,11,3.2,2.2,178155,0
EMP-10329,HR,7,4.3,3.4,104059,0
EMP-10330,Finance,15,4.0,1.5,52390,1
EMP-10331,Finance,9,1.8,4.1,145063,0
EMP-10332,Engineering,6,4.6,2.1,117060,0
EMP-10333,HR,6,3.0,4.8,64716,1
EMP-10334,Marketing,9,3.4,4.0,190053,0
EMP-10335,Engineering,9,4.2,4.1,160881,0
EMP-10336,HR,11,2.3,1.2,156985,1
EMP-10337,Engineering,2,2.3,4.6,180782,0
EMP-10338,Engineering,4,1.7,3.7,181829,1
EMP-10339,Marketing,14,4.6,4.5,115560,0
EMP-10340,Marketing,6,4.7,2.9,125279,0
EMP-10341,Engineering,8,2.2,3.5,78381,1
EMP-10342,Sales,9,2.7,4.5,106971,0
EMP-10343,Engineering,9,1.9,1.2,159332,0
EMP-10344,Engineering,9,1.3,2.2,51230,0
EMP-10345,Marketing,8,4.3,2.1,90415,0
EMP-10346,Finance,8,4.3,2.2,170405,0
EMP-10347,HR,5,3.8,4.6,142323,0
EMP-10348,Sales,4,1.1,4.3,178957,1
EMP-10349,Sales,15,3.7,1.6,75618,0
EMP-10350,Sales,8,2.6,1.8,173759,1
EMP-10351,Finance,8,4.8,3.8,123788,0
EMP-10352,HR,15,2.1,4.3,115633,0
EMP-10353,Finance,1,1.4,4.0,188995,0
EMP-10354,HR,14,4.2,2.7,64231,0
EMP-10355,Marketing,9,2.2,4.9,132128,0
EMP-10356,Marketing,1,1.4,3.7,148706,1
EMP-10357,Sales,13,4.3,4.6,162589,0
EMP-10358,Finance,14,1.9,3.6,134057,0
EMP-10359,Engineering,9,4.9,1.9,142495,0
EMP-10360,HR,12,1.8,2.4,188623,1
EMP-10361,HR,4,3.4,1.7,148760,0
EMP-10362,Finance,5,2.3,4.7,91954,1
EMP-10363,Finance,4,5.0,2.9,195902,0
EMP-10364,HR,10,2.9,1.2,173547,0
EMP-10365,Marketing,10,2.0,1.7,117833,0
EMP-10366,Sales,6,2.2,4.1,66727,1
EMP-10367,Sales,7,1.5,4.0,93696,0
EMP-10368,Engineering,1,1.7,1.9,66699,0
EMP-10369,Finance,11,3.6,2.6,94826,0
EMP-10370,Sales,7,2.7,2.1,113265,0
EMP-10371,Marketing,8,1.7,2.9,115068,1
EMP-10372,Marketing,15,1.8,1.6,114648,0
EMP-10373,HR,10,3.4,1.1,171038,0
EMP-10374,Sales,10,2.0,3.1,156786,1
EMP-10375,HR,3,2.7,1.6,144421,0
EMP-10376,Engineering,10,2.4,4.7,84819,1
EMP-10377,Marketing,8,3.0,1.2,62354,1
EMP-10378,Engineering,8,4.9,4.1,150578,0
EMP-10379,Sales,13,2.1,3.4,180269,1
EMP-10380,Finance,10,4.7,2.1,142290,0
EMP-10381,Finance,7,2.5,4.3,88122,0
EMP-10382,HR,12,2.9,2.7,63513,0
EMP-10383,HR,8,3.2,1.2,148067,1
EMP-10384,Marketing,9,3.2,3.6,165611,0
EMP-10385,HR,13,3.5,1.0,57377,0
EMP-10386,Marketing,6,1.4,4.5,84100,0
EMP-10387,HR,13,1.1,3.8,83745,0
EMP-10388,HR,4,2.1,1.7,172051,0
EMP-10389,Sales,10,2.6,1.1,183524,0
EMP-10390,HR,11,4.1,2.9,66306,0
EMP-10391,HR,3,4.6,3.0,199460,0
EMP-10392,HR,7,2.3,1.2,131415,1
EMP-10393,Marketing,9,4.8,4.5,177474,0
EMP-10394,Finance,3,2.5,4.0,74194,0
EMP-10395,Marketing,9,2.0,4.1,162157,0
EMP-10396,Marketing,12,3.6,1.6,89856,0
EMP-10397,Sales,12,1.3,2.4,188856,1
EMP-10398,HR,10,3.1,3.3,154982,0
EMP-10399,HR,2,3.3,1.2,161365,0
EMP-10400,Sales,4,3.2,2.6,119441,0
EMP-10401,Marketing,15,1.7,3.5,103458,0
EMP-10402,Marketing,10,1.2,1.9,126190,1
EMP-10403,Marketing,4,4.4,3.0,62843,0
EMP-10404,Marketing,1,2.5,1.8,167965,0
EMP-10405,Engineering,10,2.4,2.4,67978,1
EMP-10406,Finance,3,1.7,1.4,72735,0
EMP-10407,Sales,14,4.2,3.3,57006,1
EMP-10408,HR,6,4.0,2.7,196680,0
EMP-10409,Finance,8,4.8,2.9,174317,0
EMP-10410,Marketing,5,4.4,2.6,114416,0
EMP-10411,Sales,2,3.6,1.8,71451,0
EMP-10412,Finance,15,2.1,3.8,64177,1
EMP-10413,HR,2,4.7,3.3,144437,1
EMP-10414,Engineering,1,5.0,1.9,183966,0
EMP-10415,HR,14,2.0,4.9,146738,1
EMP-10416,Marketing,2,3.3,3.9,89993,0
EMP-10417,Finance,1,4.3,2.1,112466,0
EMP-10418,Sales,2,4.7,2.1,91527,0
EMP-10419,Sales,10,1.8,3.3,132185,0
EMP-10420,HR,15,4.6,3.0,152611,0
EMP-10421,Engineering,4,2.6,2.8,58346,0
EMP-10422,Marketing,9,3.6,4.3,73077,1
EMP-10423,Finance,12,4.2,2.5,145890,0
EMP-10424,Sales,11,2.0,1.1,197892,0
EMP-10425,Finance,6,3.4,2.5,50743,0
EMP-10426,Engineering,8,2.8,3.9,53358,1
EMP-10427,Engineering,7,3.9,1.1,95359,0
EMP-10428,Engineering,15,1.1,2.9,56982,0
EMP-10429,Sales,13,3.3,1.9,173660,0
EMP-10430,Marketing,1,3.2,4.3,108258,0
EMP-10431,HR,10,3.4,1.8,169971,0
EMP-10432,Marketing,9,1.2,4.3,182452,0
EMP-10433,Engineering,7,4.0,3.0,61122,0
EMP-10434,Sales,5,4.5,2.3,183753,0
EMP-10435,Marketing,3,4.8,2.7,82969,1
EMP-10436,Marketing,9,2.9,3.5,55545,0
EMP-10437,Finance,10,1.7,3.1,187150,0
EMP-10438,Marketing,14,3.2,4.3,162608,0
EMP-10439,Finance,15,2.1,4.5,151269,1
EMP-10440,Engineering,13,1.9,3.8,74837,1
EMP-10441,HR,13,2.2,2.8,111245,0
EMP-10442,Marketing,3,1.5,3.2,170225,1
EMP-10443,Marketing,15,2.7,4.5,173713,0
EMP-10444,Marketing,14,2.3,3.7,192911,0
EMP-10445,Sales,13,2.7,2.5,150281,0
EMP-10446,Marketing,1,3.1,2.9,163202,0
EMP-10447,Marketing,13,2.4,1.8,154231,0
EMP-10448,Finance,12,4.2,1.3,177330,0
EMP-10449,Finance,10,2.4,1.0,191930,1
EMP-10450,Marketing,4,4.6,3.9,182634,0
EMP-10451,Sales,3,4.8,1.9,197646,0
EMP-10452,Marketing,4,4.9,4.8,194679,1
EMP-10453,HR,9,1.8,4.4,167946,0
EMP-10454,Finance,2,2.4,3.9,183235,0
EMP-10455,Sales,8,4.9,4.7,177253,0
EMP-10456,Marketing,5,2.2,2.5,88020,0
EMP-10457,Finance,14,1.2,4.7,154945,1
EMP-10458,Sales,1,3.9,4.2,169982,0
EMP-10459,HR,7,2.1,1.5,59545,1
EMP-10460,Engineering,6,2.9,1.8,63039,0
EMP-10461,Engineering,15,3.8,3.3,70088,0
EMP-10462,Finance,7,2.5,4.9,159663,0
EMP-10463,Finance,3,4.2,1.0,155666,0
EMP-10464,Finance,9,2.2,3.7,70562,1
EMP-10465,Sales,15,1.1,3.4,176423,0
EMP-10466,Marketing,13,3.5,3.7,181368,0
EMP-10467,Finance,9,1.9,3.3,136770,1
EMP-10468,HR,8,2.1,2.9,191275,0
EMP-10469,HR,13,2.9,2.4,133152,0
EMP-10470,HR,4,2.5,1.2,135066,0
EMP-10471,Marketing,3,3.6,2.4,69264,0
EMP-10472,Finance,2,4.4,3.2,87011,1
EMP-10473,Engineering,5,2.3,3.3,65325,0
EMP-10474,Finance,9,3.8,2.5,61333,0
EMP-10475,Finance,14,2.4,4.3,191969,1
EMP-10476,Marketing,4,3.4,2.8,158139,0
EMP-10477,Finance,12,4.4,4.7,169767,0
EMP-10478,HR,14,1.5,3.6,169784,0
EMP-10479,Finance,5,1.1,3.6,160125,0
EMP-10480,Engineering,9,1.9,2.0,196329,0
EMP-10481,HR,3,4.3,2.9,73396,1
EMP-10482,Marketing,4,4.0,1.5,52239,0
EMP-10483,Engineering,5,4.5,2.9,103567,0
EMP-10484,HR,14,3.0,4.6,195972,0
EMP-10485,Sales,10,4.9,3.3,128430,0
EMP-10486,Engineering,3,3.2,3.4,151492,0
EMP-10487,Engineering,8,1.8,3.5,177356,1
EMP-10488,Marketing,7,1.1,3.8,52345,1
EMP-10489,Marketing,5,2.8,2.6,86912,0
EMP-10490,Finance,6,2.8,1.0,98714,0
EMP-10491,Sales,12,2.8,2.0,98002,0
EMP-10492,Engineering,13,3.8,2.9,135458,0
EMP-10493,Sales,8,3.9,3.6,150905,0
EMP-10494,Engineering,7,1.9,4.5,151651,1
EMP-10495,Sales,8,2.5,2.9,152374,0
EMP-10496,Sales,11,3.8,1.1,97415,0
EMP-10497,Finance,6,4.2,1.1,110885,0
EMP-10498,HR,11,3.1,4.9,157358,0
EMP-10499,Marketing,12,4.0,4.7,171222,0
EMP-10500,Sales,14,2.6,2.0,166579,0
EMP-10501,Engineering,15,2.1,4.8,70882,1
EMP-10502,HR,6,3.8,4.7,62781,1
EMP-10503,Marketing,15,4.5,1.9,108090,0
EMP-10504,HR,2,3.1,2.4,162272,0
EMP-10505,Marketing,3,4.8,4.0,139582,0
EMP-10506,Finance,12,3.6,4.3,56306,0
EMP-10507,Finance,8,3.3,1.6,153812,0
EMP-10508,Engineering,5,1.1,4.0,106831,0
EMP-10509,Finance,10,4.7,2.1,116125,1
EMP-10510,Finance,15,1.2,2.3,58731,1
EMP-10511,Finance,13,3.2,4.2,160707,0
EMP-10512,Finance,10,2.9,1.5,161712,0
EMP-10513,Sales,9,2.8,4.2,159285,0
EMP-10514,Finance,14,3.5,1.6,150315,0
EMP-10515,Sales,13,1.8,3.1,102550,1
EMP-10516,Engineering,7,1.8,3.0,93375,1
EMP-10517,HR,4,2.2,2.0,123392,0
EMP-10518,Finance,7,4.8,1.9,153498,0
EMP-10519,Engineering,15,3.0,1.4,192380,0
EMP-10520,Sales,1,3.8,1.3,78379,0
EMP-10521,Engineering,13,4.7,2.1,71613,1
EMP-10522,Marketing,3,1.2,1.7,118407,1
EMP-10523,Marketing,1,2.6,4.4,81567,0
EMP-10524,Finance,6,4.5,4.2,123313,0
EMP-10525,Engineering,11,4.4,3.3,144850,0
EMP-10526,Sales,3,1.0,4.6,86001,1
EMP-10527,Sales,13,3.8,4.4,149444,0
EMP-10528,Engineering,2,1.4,3.3,143752,1
EMP-10529,HR,6,3.7,4.0,187904,0
EMP-10530,Finance,9,2.4,4.8,86954,0
EMP-10531,Sales,11,3.5,1.2,112374,0
EMP-10532,Finance,1,2.6,2.4,86374,0
EMP-10533,HR,11,4.7,1.0,174213,0
EMP-10534,Sales,13,2.5,4.4,189650,0
EMP-10535,Sales,14,3.3,1.4,53056,1
EMP-10536,HR,7,4.0,2.6,95572,1
EMP-10537,Sales,6,1.4,4.5,112462,1
EMP-10538,Marketing,5,2.5,2.8,69096,0
EMP-10539,HR,15,1.8,2.0,142634,1
EMP-10540,HR,8,3.2,1.2,72522,1
EMP-10541,HR,4,1.0,2.9,71144,1
EMP-10542,Sales,8,1.7,4.0,78390,1
EMP-10543,Engineering,8,2.3,3.3,193765,1
EMP-10544,Marketing,5,4.9,2.1,136456,0
EMP-10545,HR,5,2.7,4.1,198753,0
EMP-10546,HR,2,3.3,2.5,86849,0
EMP-10547,Finance,14,1.7,3.6,157992,0
EMP-10548,Marketing,11,3.7,3.3,84066,0
EMP-10549,Marketing,7,2.9,2.6,158526,0
EMP-10550,Marketing,8,4.7,4.5,73835,0
EMP-10551,Finance,8,4.6,2.3,194057,0
EMP-10552,Sales,12,1.0,3.7,95859,0
EMP-10553,HR,14,1.4,2.3,185123,0
EMP-10554,HR,2,2.4,1.2,121452,1
EMP-10555,Finance,1,2.7,3.4,118941,0
EMP-10556,Marketing,13,4.3,3.3,103567,0
EMP-10557,Finance,13,2.6,2.5,156817,0
EMP-10558,Engineering,15,3.8,1.7,68717,1
EMP-10559,Engineering,3,2.3,2.1,122298,1
EMP-10560,Engineering,15,4.3,3.4,164917,1
EMP-10561,Finance,4,1.2,4.5,110520,0
EMP-10562,Marketing,4,2.6,2.7,125602,0
EMP-10563,Marketing,10,1.8,4.1,134305,1
EMP-10564,Finance,3,3.2,4.5,71616,0
EMP-10565,Sales,7,3.2,4.3,122831,0
EMP-10566,Finance,1,3.5,5.0,64763,0
EMP-10567,Finance,11,1.4,1.9,54594,0
EMP-10568,Sales,9,1.2,2.6,93050,0
EMP-10569,Marketing,15,2.8,2.3,50169,0
EMP-10570,Sales,6,2.0,3.6,100468,1
EMP-10571,Finance,9,3.4,3.1,52692,1
EMP-10572,Marketing,5,4.7,3.7,75358,0
EMP-10573,Sales,14,4.7,3.0,167589,0
EMP-10574,Marketing,10,5.0,2.5,51667,0
EMP-10575,Sales,2,3.2,4.1,83186,0
EMP-10576,Marketing,2,1.3,2.7,184159,0
EMP-10577,Engineering,12,3.3,2.7,184404,0
EMP-10578,Finance,12,2.5,3.6,125109,1
EMP-10579,Finance,14,4.4,3.3,69350,0
EMP-10580,Engineering,12,1.3,2.5,59294,1
EMP-10581,Engineering,15,3.6,3.2,65759,0
EMP-10582,Sales,3,3.5,2.8,128613,0
EMP-10583,Marketing,15,3.1,4.8,165668,0
EMP-10584,Sales,8,1.7,1.3,103467,1
EMP-10585,Marketing,6,3.1,2.3,99391,0
EMP-10586,HR,15,4.3,1.9,128455,0
EMP-10587,Sales,2,2.7,3.6,62284,1
EMP-10588,Engineering,2,3.9,3.4,99334,0
EMP-10589,Engineering,10,1.0,3.0,185879,1
EMP-10590,Sales,11,3.4,3.9,114323,1
EMP-10591,Finance,8,4.4,4.9,57347,1
EMP-10592,Marketing,6,1.9,2.9,131847,0
EMP-10593,HR,4,4.8,2.6,73389,0
EMP-10594,Finance,2,3.7,3.4,83231,0
EMP-10595,Sales,6,4.3,4.1,117917,0
EMP-10596,Finance,10,2.0,3.3,77634,1
EMP-10597,Finance,10,2.9,3.7,179240,0
EMP-10598,Marketing,15,1.0,1.9,191392,1
EMP-10599,Finance,10,3.9,1.4,117713,0
EMP-10600,Finance,14,1.4,5.0,53725,1
EMP-10601,HR,14,5.0,2.3,53935,0
EMP-10602,Finance,11,4.6,2.3,94824,0
EMP-10603,HR,4,3.7,3.7,91117,1
EMP-10604,Marketing,11,1.5,4.4,164588,1
EMP-10605,Engineering,11,2.8,3.7,124014,0
EMP-10606,Finance,15,3.8,2.7,184731,0
EMP-10607,Engineering,2,1.9,3.4,157915,1
EMP-10608,Engineering,8,3.4,3.0,115058,0
EMP-10609,Engineering,11,3.2,2.5,59972,0
EMP-10610,HR,3,4.8,3.3,183459,0
EMP-10611,Marketing,3,4.2,1.6,65951,0
EMP-10612,Marketing,5,2.7,4.1,185014,1
EMP-10613,Sales,1,4.2,2.6,173756,0
EMP-10614,Sales,15,3.7,2.7,83591,0
EMP-10615,Sales,6,4.9,1.5,165823,0
EMP-10616,HR,11,3.1,2.6,193539,0
EMP-10617,HR,4,2.8,1.5,191400,0
EMP-10618,Marketing,10,3.5,2.4,94343,1
EMP-10619,HR,9,3.7,1.6,61704,0
EMP-10620,Marketing,6,4.0,3.9,155169,0
EMP-10621,Finance,15,3.5,2.5,113908,0
EMP-10622,Finance,1,2.3,4.9,188066,0
EMP-10623,HR,11,3.5,3.8,121687,0
EMP-10624,Finance,8,2.0,1.9,83497,1
EMP-10625,Marketing,3,1.7,4.3,80609,1
EMP-10626,Finance,10,3.8,1.6,98514,0
EMP-10627,Marketing,7,2.5,2.1,137622,0
EMP-10628,HR,3,2.6,2.2,187743,0
EMP-10629,Sales,1,3.3,3.3,89485,1
EMP-10630,Finance,15,3.0,3.2,64590,1
EMP-10631,HR,7,2.3,1.8,133811,1
EMP-10632,Engineering,5,4.9,3.6,190797,0
EMP-10633,Sales,10,1.1,3.6,143889,0
EMP-10634,Sales,13,4.4,2.4,55197,0
EMP-10635,Sales,13,1.4,2.1,107978,0
EMP-10636,Sales,3,1.5,4.6,99244,1
EMP-10637,Marketing,13,2.1,3.0,184434,0
EMP-10638,HR,3,3.7,1.2,91536,0
EMP-10639,Sales,5,4.3,5.0,68769,1
EMP-10640,Sales,10,4.0,3.7,105113,0
EMP-10641,Engineering,3,1.9,4.1,173077,1
EMP-10642,HR,11,2.4,2.6,199190,1
EMP-10643,Engineering,3,1.3,1.4,151862,0
EMP-10644,Sales,15,2.0,1.9,171865,0
EMP-10645,Finance,12,3.3,2.7,190688,0
EMP-10646,Finance,15,1.2,3.3,136844,0
EMP-10647,Engineering,6,4.3,2.2,60051,0
EMP-10648,Engineering,3,4.8,4.3,137320,0
EMP-10649,HR,11,4.6,4.6,187014,1
EMP-10650,HR,6,2.5,3.3,53575,1
EMP-10651,Engineering,6,5.0,2.3,59995,1
EMP-10652,Finance,12,1.1,1.7,171869,0
EMP-10653,Finance,2,3.0,3.5,158567,0
EMP-10654,Marketing,9,4.7,2.0,176437,0
EMP-10655,Sales,13,2.6,4.2,53557,0
EMP-10656,Marketing,1,2.5,4.4,58104,0
EMP-10657,Sales,15,1.4,2.0,152970,0
EMP-10658,HR,3,4.8,2.9,186832,0
EMP-10659,HR,15,4.0,1.5,113995,0
EMP-10660,Marketing,10,4.0,2.0,70310,0
EMP-10661,Sales,14,4.0,2.0,194870,0
EMP-10662,Sales,11,1.6,1.6,92105,1
EMP-10663,HR,9,3.1,4.4,124004,0
EMP-10664,Marketing,13,1.0,2.3,139118,1
EMP-10665,Marketing,1,4.1,1.4,83111,0
EMP-10666,Engineering,13,1.6,2.2,121512,1
EMP-10667,HR,4,3.7,4.8,55944,1
EMP-10668,Sales,4,4.8,3.7,148163,0
EMP-10669,Finance,1,4.6,1.2,67515,1
EMP-10670,Finance,15,1.7,4.7,176183,0
EMP-10671,Marketing,14,1.2,1.3,148547,0
EMP-10672,Sales,5,4.8,3.7,146870,0
EMP-10673,HR,13,1.8,3.0,153680,1
EMP-10674,Marketing,15,4.5,1.6,95523,0
EMP-10675,Finance,6,4.2,4.6,199149,0
EMP-10676,Finance,8,4.1,4.7,82127,0
EMP-10677,Marketing,5,2.2,3.6,95349,1
EMP-10678,Engineering,15,2.8,1.5,188487,0
EMP-10679,Marketing,10,4.2,5.0,56487,1
EMP-10680,Finance,11,4.2,2.7,107202,0
EMP-10681,Finance,11,4.2,2.8,121173,0
EMP-10682,Finance,11,4.0,2.2,141007,0
EMP-10683,Engineering,10,4.6,2.6,107022,0
EMP-10684,Finance,8,3.1,2.5,131182,0
EMP-10685,Sales,14,3.1,4.0,190560,0
EMP-10686,HR,3,3.3,4.8,129848,0
EMP-10687,Marketing,9,4.5,2.2,176130,1
EMP-10688,Marketing,13,4.7,1.6,172720,0
EMP-10689,HR,12,2.2,3.2,140674,1
EMP-10690,HR,12,4.5,2.4,81253,0
EMP-10691,Sales,13,2.1,2.3,176434,0
EMP-10692,Finance,5,2.5,3.5,131364,1
EMP-10693,HR,11,1.1,1.3,158315,0
EMP-10694,Marketing,8,1.4,2.0,114018,0
EMP-10695,Finance,14,1.8,3.2,128820,1
EMP-10696,Engineering,1,2.2,1.1,174764,0
EMP-10697,Sales,2,3.8,4.5,187920,0
EMP-10698,HR,7,2.3,2.8,106490,0
EMP-10699,Finance,11,3.7,2.9,176191,0
EMP-10700,Finance,4,5.0,3.4,114029,0
EMP-10701,Sales,11,1.3,1.1,140404,0
EMP-10702,Sales,9,3.3,3.6,194850,0
EMP-10703,HR,4,1.8,1.2,157385,0
EMP-10704,Finance,1,2.7,4.9,194746,0
EMP-10705,HR,1,4.6,2.1,103983,0
EMP-10706,Engineering,14,4.3,4.6,169805,0
EMP-10707,Marketing,10,2.7,4.6,154971,0
EMP-10708,Engineering,4,3.1,3.7,58040,0
EMP-10709,Engineering,13,2.3,1.1,154137,1
EMP-10710,HR,11,3.7,4.5,56283,0
EMP-10711,Engineering,6,4.3,4.6,72061,1
EMP-10712,Finance,13,3.4,4.5,101829,0
EMP-10713,Finance,3,3.3,1.4,194863,0
EMP-10714,HR,5,2.6,2.8,129636,0
EMP-10715,Finance,9,1.8,1.6,78189,1
EMP-10716,Sales,9,3.1,1.7,156302,0
EMP-10717,Engineering,13,4.7,2.1,192659,0
EMP-10718,Engineering,15,1.4,3.9,59945,0
EMP-10719,HR,14,2.5,1.9,102674,0
EMP-10720,Finance,12,2.2,3.4,126134,1
EMP-10721,Sales,7,2.2,1.4,86426,0
EMP-10722,HR,15,1.7,1.6,140267,1
EMP-10723,Sales,4,3.5,2.0,134349,0
EMP-10724,Sales,1,2.7,4.0,60321,0
EMP-10725,Finance,8,4.6,1.3,86020,0
EMP-10726,HR,1,2.6,2.0,53756,0
EMP-10727,Marketing,5,1.0,4.2,141211,0
EMP-10728,Sales,4,3.1,2.8,61875,1
EMP-10729,Marketing,1,4.0,1.8,53472,0
EMP-10730,Marketing,8,4.1,1.8,165320,1
EMP-10731,HR,12,2.6,4.5,171688,0
EMP-10732,Marketing,10,4.3,3.1,167463,0
EMP-10733,Sales,12,1.7,3.0,81040,0
EMP-10734,Marketing,6,3.5,2.0,137524,0
EMP-10735,Finance,9,2.2,2.9,73025,1
EMP-10736,Engineering,9,3.1,3.1,152851,0
EMP-10737,Sales,15,4.4,3.5,105180,0
EMP-10738,Sales,15,3.3,4.6,158083,0
EMP-10739,Finance,7,4.7,4.0,190045,0
EMP-10740,Finance,2,2.3,2.5,91623,1
EMP-10741,Marketing,2,5.0,4.4,123858,0
EMP-10742,Finance,4,3.8,3.5,56288,0
EMP-10743,Sales,4,2.7,3.4,191139,0
EMP-10744,Marketing,11,2.7,2.8,143032,0
EMP-10745,Sales,14,1.3,3.1,168770,0
EMP-10746,HR,11,2.7,2.8,187673,0
EMP-10747,Finance,5,1.1,3.4,165311,1
EMP-10748,Sales,13,1.5,3.2,63500,1
EMP-10749,Engineering,9,1.4,2.0,55561,0
EMP-10750,Engineering,5,2.2,1.9,182168,1
EMP-10751,Sales,1,4.0,2.3,140907,1
EMP-10752,Marketing,4,3.9,3.5,143662,0
EMP-10753,HR,9,3.3,3.3,115020,0
EMP-10754,Engineering,3,1.8,4.2,190005,1
EMP-10755,Marketing,4,1.9,3.7,107284,1
