date,ticket_id,category,resolution_time_hrs,customer_satisfaction,agent_id
2026-12-29,TCK-27481,Account,20.0,1,AGT-35
2026-12-29,TCK-27482,Account,43.9,2,AGT-28
2026-12-29,TCK-27483,Refunds,66.5,1,AGT-19
2026-12-29,TCK-27484,Account,45.0,5,AGT-46
2026-12-29,TCK-27485,Technical,53.8,1,AGT-40
2026-12-29,TCK-27486,Technical,22.5,2,AGT-23
2026-12-29,TCK-27487,Billing,40.9,5,AGT-38
2026-12-29,TCK-27488,Refunds,35.9,3,AGT-33
2026-12-29,TCK-27489,Refunds,27.6,5,AGT-20
2026-12-29,TCK-27490,Account,21.8,3,AGT-38
2026-12-29,TCK-27491,Account,61.5,1,AGT-13
2026-12-30,TCK-27492,Refunds,58.8,5,AGT-33
2026-12-30,TCK-27493,Account,43.6,5,AGT-43
2026-12-30,TCK-27494,Billing,16.8,3,AGT-15
2026-12-30,TCK-27495,Account,33.1,2,AGT-39
2026-12-30,TCK-27496,Account,25.7,5,AGT-40
2026-12-30,TCK-27497,Technical,30.2,4,AGT-43
2026-12-30,TCK-27498,Refunds,11.1,5,AGT-48
2026-12-30,TCK-27499,Billing,20.3,2,AGT-13
2026-12-30,TCK-27500,Billing,25.0,1,AGT-37
2026-12-30,TCK-27501,Billing,29.9,1,AGT-42
2026-12-30,TCK-27502,Billing,5.5,1,AGT-19
2026-12-30,TCK-27503,Account,55.5,2,AGT-44
2026-12-30,TCK-27504,Billing,46.1,3,AGT-25
2026-12-31,TCK-27505,Technical,39.9,4,AGT-16
2026-12-31,TCK-27506,Technical,28.8,4,AGT-50
2026-12-31,TCK-27507,Refunds,21.0,5,AGT-24
2026-12-31,TCK-27508,Refunds,25.1,5,AGT-24
2026-12-31,TCK-27509,Billing,30.4,1,AGT-50
2026-12-31,TCK-27510,Billing,4.4,5,AGT-20
2026-12-31,TCK-27511,Account,24.0,5,AGT-37
2026-12-31,TCK-27512,Account,66.0,2,AGT-17
2026-12-31,TCK-27513,Account,2.0,1,AGT-25
2026-12-31,TCK-27514,Account,43.7,1,AGT-20
2026-12-31,TCK-27515,Refunds,19.9,1,AGT-39
2026-12-31,TCK-27516,Technical,24.8,1,AGT-32
2026-12-31,TCK-27517,Technical,18.1,5,AGT-14
2027-01-01,TCK-27518,Technical,23.9,3,AGT-23
2027-01-01,TCK-27519,Technical,33.8,4,AGT-49
2027-01-01,TCK-27520,Account,67.4,2,AGT-38
2027-01-01,TCK-27521,Account,17.2,3,AGT-32
2027-01-01,TCK-27522,Account,65.6,4,AGT-32
2027-01-01,TCK-27523,Refunds,18.1,2,AGT-20
2027-01-01,TCK-27524,Technical,9.0,5,AGT-12
2027-01-01,TCK-27525,Account,18.3,2,AGT-46
2027-01-01,TCK-27526,Billing,15.1,4,AGT-19
2027-01-01,TCK-27527,Billing,16.5,5,AGT-28
2027-01-01,TCK-27528,Refunds,62.0,4,AGT-46
2027-01-01,TCK-27529,Billing,51.5,1,AGT-41
2027-01-01,TCK-27530,Technical,8.8,4,AGT-41
2027-01-01,TCK-27531,Account,18.9,1,AGT-33
2027-01-02,TCK-27532,Account,47.1,1,AGT-44
2027-01-02,TCK-27533,Refunds,61.8,5,AGT-14
2027-01-02,TCK-27534,Billing,68.1,2,AGT-14
2027-01-02,TCK-27535,Billing,53.1,1,AGT-39
2027-01-02,TCK-27536,Technical,7.0,4,AGT-22
2027-01-02,TCK-27537,Refunds,35.3,1,AGT-39
2027-01-02,TCK-27538,Account,42.5,1,AGT-32
2027-01-02,TCK-27539,Technical,22.6,2,AGT-42
2027-01-02,TCK-27540,Billing,25.3,5,AGT-36
2027-01-02,TCK-27541,Technical,18.7,1,AGT-26
2027-01-02,TCK-27542,Refunds,52.5,5,AGT-11
2027-01-03,TCK-27543,Technical,59.8,2,AGT-37
2027-01-03,TCK-27544,Billing,2.4,5,AGT-43
2027-01-03,TCK-27545,Refunds,62.2,4,AGT-40
2027-01-03,TCK-27546,Account,63.4,1,AGT-16
2027-01-03,TCK-27547,Refunds,43.4,5,AGT-43
2027-01-03,TCK-27548,Billing,25.0,1,AGT-16
2027-01-03,TCK-27549,Billing,41.7,4,AGT-11
2027-01-03,TCK-27550,Technical,68.3,1,AGT-44
2027-01-03,TCK-27551,Technical,40.1,4,AGT-36
2027-01-03,TCK-27552,Account,21.0,5,AGT-45
2027-01-03,TCK-27553,Billing,16.1,1,AGT-10
2027-01-03,TCK-27554,Refunds,62.2,3,AGT-17
2027-01-03,TCK-27555,Technical,71.1,3,AGT-30
2027-01-03,TCK-27556,Technical,12.4,4,AGT-37
2027-01-04,TCK-27557,Account,10.1,1,AGT-14
2027-01-04,TCK-27558,Refunds,51.4,5,AGT-10
2027-01-04,TCK-27559,Technical,43.2,5,AGT-17
2027-01-04,TCK-27560,Refunds,15.8,2,AGT-32
2027-01-04,TCK-27561,Billing,55.7,5,AGT-32
2027-01-04,TCK-27562,Technical,29.7,4,AGT-30
2027-01-04,TCK-27563,Billing,3.6,2,AGT-18
2027-01-04,TCK-27564,Account,68.8,3,AGT-35
2027-01-04,TCK-27565,Account,35.6,5,AGT-15
2027-01-04,TCK-27566,Billing,65.7,4,AGT-44
2027-01-04,TCK-27567,Billing,67.7,5,AGT-18
2027-01-04,TCK-27568,Technical,11.8,3,AGT-19
2027-01-05,TCK-27569,Technical,71.0,3,AGT-43
2027-01-05,TCK-27570,Technical,46.6,2,AGT-21
2027-01-05,TCK-27571,Technical,50.5,1,AGT-24
2027-01-05,TCK-27572,Billing,29.9,5,AGT-47
2027-01-05,TCK-27573,Account,35.9,3,AGT-16
2027-01-05,TCK-27574,Account,38.7,5,AGT-42
2027-01-05,TCK-27575,Technical,1.0,2,AGT-45
2027-01-05,TCK-27576,Refunds,10.0,1,AGT-12
2027-01-05,TCK-27577,Technical,53.9,5,AGT-21
2027-01-05,TCK-27578,Billing,28.6,4,AGT-46
2027-01-05,TCK-27579,Technical,66.5,1,AGT-42
2027-01-05,TCK-27580,Technical,70.0,5,AGT-23
2027-01-06,TCK-27581,Refunds,56.4,2,AGT-37
2027-01-06,TCK-27582,Technical,32.1,5,AGT-34
2027-01-06,TCK-27583,Account,63.5,2,AGT-12
2027-01-06,TCK-27584,Refunds,23.6,1,AGT-50
2027-01-06,TCK-27585,Technical,17.4,4,AGT-40
2027-01-06,TCK-27586,Billing,34.7,1,AGT-44
2027-01-06,TCK-27587,Billing,26.8,3,AGT-50
2027-01-06,TCK-27588,Billing,60.8,2,AGT-30
2027-01-06,TCK-27589,Technical,27.0,2,AGT-30
2027-01-06,TCK-27590,Account,66.0,2,AGT-23
2027-01-06,TCK-27591,Technical,57.9,1,AGT-10
2027-01-06,TCK-27592,Refunds,4.8,5,AGT-21
2027-01-06,TCK-27593,Billing,41.1,5,AGT-29
2027-01-07,TCK-27594,Billing,2.9,2,AGT-49
2027-01-07,TCK-27595,Refunds,24.5,3,AGT-49
2027-01-07,TCK-27596,Billing,45.0,4,AGT-18
2027-01-07,TCK-27597,Technical,36.7,3,AGT-47
2027-01-07,TCK-27598,Billing,52.2,2,AGT-26
2027-01-07,TCK-27599,Account,64.3,4,AGT-28
2027-01-07,TCK-27600,Account,15.3,2,AGT-42
2027-01-07,TCK-27601,Account,53.2,2,AGT-40
2027-01-07,TCK-27602,Refunds,53.8,2,AGT-49
2027-01-08,TCK-27603,Account,47.0,3,AGT-17
2027-01-08,TCK-27604,Refunds,49.7,5,AGT-11
2027-01-08,TCK-27605,Account,70.0,2,AGT-45
2027-01-08,TCK-27606,Account,57.9,4,AGT-17
2027-01-08,TCK-27607,Account,61.6,2,AGT-22
2027-01-08,TCK-27608,Technical,18.2,3,AGT-46
2027-01-08,TCK-27609,Refunds,36.7,3,AGT-12
2027-01-08,TCK-27610,Account,37.2,2,AGT-37
2027-01-08,TCK-27611,Account,36.4,2,AGT-42
2027-01-08,TCK-27612,Refunds,21.5,3,AGT-39
2027-01-08,TCK-27613,Technical,13.7,5,AGT-47
2027-01-08,TCK-27614,Billing,15.9,5,AGT-48
2027-01-08,TCK-27615,Billing,36.8,2,AGT-10
2027-01-09,TCK-27616,Account,66.8,4,AGT-24
2027-01-09,TCK-27617,Technical,26.9,3,AGT-47
2027-01-09,TCK-27618,Account,49.2,5,AGT-32
2027-01-09,TCK-27619,Refunds,4.8,4,AGT-19
2027-01-09,TCK-27620,Billing,13.9,5,AGT-31
2027-01-09,TCK-27621,Billing,25.9,5,AGT-19
2027-01-09,TCK-27622,Account,47.1,3,AGT-25
2027-01-09,TCK-27623,Account,32.2,4,AGT-19
2027-01-09,TCK-27624,Technical,66.1,3,AGT-27
2027-01-09,TCK-27625,Refunds,17.4,1,AGT-39
2027-01-09,TCK-27626,Account,64.7,3,AGT-28
2027-01-09,TCK-27627,Refunds,6.8,1,AGT-31
2027-01-09,TCK-27628,Refunds,58.9,3,AGT-27
2027-01-10,TCK-27629,Account,59.0,2,AGT-33
2027-01-10,TCK-27630,Billing,64.0,3,AGT-41
2027-01-10,TCK-27631,Billing,58.5,2,AGT-31
2027-01-10,TCK-27632,Technical,23.5,1,AGT-40
2027-01-10,TCK-27633,Account,51.8,5,AGT-27
2027-01-10,TCK-27634,Refunds,56.5,1,AGT-49
2027-01-10,TCK-27635,Billing,43.5,2,AGT-16
2027-01-10,TCK-27636,Technical,14.8,3,AGT-45
2027-01-10,TCK-27637,Refunds,22.1,2,AGT-27
2027-01-10,TCK-27638,Billing,25.6,1,AGT-37
2027-01-10,TCK-27639,Technical,12.9,1,AGT-31
2027-01-10,TCK-27640,Technical,28.8,3,AGT-15
2027-01-10,TCK-27641,Billing,66.9,3,AGT-21
2027-01-11,TCK-27642,Refunds,62.0,3,AGT-26
2027-01-11,TCK-27643,Technical,53.4,5,AGT-29
2027-01-11,TCK-27644,Refunds,50.2,5,AGT-24
2027-01-11,TCK-27645,Billing,46.2,1,AGT-46
2027-01-11,TCK-27646,Refunds,52.5,1,AGT-37
2027-01-11,TCK-27647,Billing,44.0,1,AGT-45
2027-01-11,TCK-27648,Technical,28.7,1,AGT-19
2027-01-11,TCK-27649,Billing,11.9,3,AGT-42
2027-01-11,TCK-27650,Technical,21.4,4,AGT-33
2027-01-11,TCK-27651,Refunds,13.5,1,AGT-25
2027-01-11,TCK-27652,Technical,28.4,4,AGT-36
2027-01-11,TCK-27653,Account,30.3,3,AGT-19
2027-01-11,TCK-27654,Technical,3.6,2,AGT-27
2027-01-12,TCK-27655,Technical,16.2,1,AGT-13
2027-01-12,TCK-27656,Technical,41.3,3,AGT-26
2027-01-12,TCK-27657,Refunds,39.5,3,AGT-36
2027-01-12,TCK-27658,Refunds,38.9,3,AGT-39
2027-01-12,TCK-27659,Refunds,40.7,4,AGT-19
2027-01-12,TCK-27660,Billing,7.4,4,AGT-26
2027-01-12,TCK-27661,Refunds,67.5,4,AGT-19
2027-01-12,TCK-27662,Billing,24.4,5,AGT-24
2027-01-12,TCK-27663,Account,5.9,5,AGT-40
2027-01-12,TCK-27664,Account,58.1,3,AGT-39
2027-01-13,TCK-27665,Technical,70.1,3,AGT-28
2027-01-13,TCK-27666,Billing,63.7,4,AGT-46
2027-01-13,TCK-27667,Billing,70.0,1,AGT-34
2027-01-13,TCK-27668,Account,4.2,5,AGT-28
2027-01-13,TCK-27669,Account,71.2,5,AGT-14
2027-01-13,TCK-27670,Account,30.6,3,AGT-34
2027-01-13,TCK-27671,Account,52.5,3,AGT-37
2027-01-13,TCK-27672,Account,7.6,5,AGT-35
2027-01-13,TCK-27673,Account,46.2,1,AGT-46
2027-01-13,TCK-27674,Billing,47.0,1,AGT-41
2027-01-14,TCK-27675,Billing,15.4,3,AGT-27
2027-01-14,TCK-27676,Account,70.2,2,AGT-48
2027-01-14,TCK-27677,Account,53.0,3,AGT-37
2027-01-14,TCK-27678,Technical,71.9,2,AGT-30
2027-01-14,TCK-27679,Refunds,70.3,4,AGT-39
2027-01-14,TCK-27680,Billing,34.0,1,AGT-12
2027-01-14,TCK-27681,Billing,6.4,4,AGT-25
2027-01-14,TCK-27682,Account,6.8,4,AGT-24
2027-01-14,TCK-27683,Account,7.6,1,AGT-18
2027-01-14,TCK-27684,Account,19.6,2,AGT-22
2027-01-15,TCK-27685,Account,47.9,3,AGT-30
2027-01-15,TCK-27686,Billing,31.0,4,AGT-43
2027-01-15,TCK-27687,Refunds,53.5,4,AGT-31
2027-01-15,TCK-27688,Account,19.2,2,AGT-25
2027-01-15,TCK-27689,Refunds,62.5,5,AGT-25
2027-01-15,TCK-27690,Account,38.4,1,AGT-22
2027-01-15,TCK-27691,Refunds,29.4,2,AGT-49
2027-01-15,TCK-27692,Technical,33.1,4,AGT-18
2027-01-15,TCK-27693,Billing,28.5,4,AGT-28
2027-01-15,TCK-27694,Refunds,60.5,2,AGT-12
2027-01-15,TCK-27695,Billing,46.8,1,AGT-23
2027-01-16,TCK-27696,Billing,50.2,3,AGT-45
2027-01-16,TCK-27697,Technical,12.5,4,AGT-15
2027-01-16,TCK-27698,Account,30.3,4,AGT-21
2027-01-16,TCK-27699,Billing,29.4,2,AGT-40
2027-01-16,TCK-27700,Refunds,28.1,5,AGT-16
2027-01-16,TCK-27701,Account,47.7,1,AGT-49
2027-01-16,TCK-27702,Account,33.2,5,AGT-46
2027-01-16,TCK-27703,Account,58.1,3,AGT-15
2027-01-16,TCK-27704,Billing,35.1,3,AGT-38
2027-01-16,TCK-27705,Technical,32.1,3,AGT-34
2027-01-16,TCK-27706,Technical,43.9,5,AGT-41
2027-01-16,TCK-27707,Refunds,22.2,5,AGT-18
2027-01-17,TCK-27708,Technical,63.5,5,AGT-36
2027-01-17,TCK-27709,Refunds,53.3,3,AGT-15
2027-01-17,TCK-27710,Account,67.4,3,AGT-33
2027-01-17,TCK-27711,Refunds,5.9,5,AGT-15
2027-01-17,TCK-27712,Refunds,46.9,5,AGT-38
2027-01-17,TCK-27713,Billing,55.4,1,AGT-21
2027-01-17,TCK-27714,Refunds,31.1,1,AGT-19
2027-01-17,TCK-27715,Technical,56.6,3,AGT-19
2027-01-17,TCK-27716,Technical,6.1,5,AGT-12
2027-01-17,TCK-27717,Technical,69.6,2,AGT-13
2027-01-17,TCK-27718,Account,60.9,5,AGT-42
2027-01-18,TCK-27719,Technical,39.6,5,AGT-27
2027-01-18,TCK-27720,Refunds,52.2,4,AGT-23
2027-01-18,TCK-27721,Technical,46.0,2,AGT-43
2027-01-18,TCK-27722,Account,13.0,2,AGT-16
2027-01-18,TCK-27723,Billing,67.6,2,AGT-17
2027-01-18,TCK-27724,Technical,9.3,5,AGT-38
2027-01-18,TCK-27725,Billing,33.0,1,AGT-50
2027-01-18,TCK-27726,Technical,23.0,5,AGT-17
2027-01-18,TCK-27727,Technical,69.7,5,AGT-41
2027-01-18,TCK-27728,Account,4.4,5,AGT-23
2027-01-18,TCK-27729,Account,33.4,1,AGT-19
2027-01-18,TCK-27730,Technical,69.9,5,AGT-26
2027-01-18,TCK-27731,Account,54.5,3,AGT-30
2027-01-19,TCK-27732,Account,50.1,4,AGT-16
2027-01-19,TCK-27733,Billing,49.6,5,AGT-26
2027-01-19,TCK-27734,Account,17.1,2,AGT-16
2027-01-19,TCK-27735,Technical,65.3,5,AGT-17
2027-01-19,TCK-27736,Account,64.2,4,AGT-20
2027-01-19,TCK-27737,Account,64.8,4,AGT-13
2027-01-19,TCK-27738,Refunds,29.1,5,AGT-15
2027-01-19,TCK-27739,Billing,21.5,3,AGT-35
2027-01-19,TCK-27740,Billing,69.5,1,AGT-19
2027-01-19,TCK-27741,Technical,7.5,2,AGT-50
2027-01-20,TCK-27742,Technical,64.6,3,AGT-22
2027-01-20,TCK-27743,Billing,46.6,3,AGT-15
2027-01-20,TCK-27744,Technical,18.5,2,AGT-23
2027-01-20,TCK-27745,Billing,8.5,3,AGT-41
2027-01-20,TCK-27746,Technical,37.9,2,AGT-31
2027-01-20,TCK-27747,Refunds,30.0,3,AGT-49
2027-01-20,TCK-27748,Technical,52.1,1,AGT-13
2027-01-20,TCK-27749,Billing,5.3,4,AGT-47
2027-01-20,TCK-27750,Refunds,27.0,1,AGT-17
2027-01-20,TCK-27751,Refunds,39.8,4,AGT-33
2027-01-20,TCK-27752,Billing,4.5,2,AGT-15
2027-01-20,TCK-27753,Billing,66.3,1,AGT-28
2027-01-20,TCK-27754,Refunds,62.4,5,AGT-42
2027-01-20,TCK-27755,Account,59.5,4,AGT-24
2027-01-20,TCK-27756,Refunds,42.7,1,AGT-34
2027-01-21,TCK-27757,Billing,62.6,1,AGT-19
2027-01-21,TCK-27758,Refunds,56.3,1,AGT-40
2027-01-21,TCK-27759,Account,4.1,3,AGT-48
2027-01-21,TCK-27760,Technical,39.5,2,AGT-40
2027-01-21,TCK-27761,Refunds,13.3,1,AGT-12
2027-01-21,TCK-27762,Technical,56.7,3,AGT-37
2027-01-21,TCK-27763,Technical,23.3,5,AGT-29
2027-01-21,TCK-27764,Refunds,51.8,2,AGT-48
2027-01-21,TCK-27765,Technical,33.4,3,AGT-39
2027-01-21,TCK-27766,Account,57.1,1,AGT-27
2027-01-21,TCK-27767,Account,56.3,3,AGT-35
2027-01-21,TCK-27768,Technical,36.7,2,AGT-50
2027-01-22,TCK-27769,Technical,1.3,2,AGT-44
2027-01-22,TCK-27770,Billing,42.1,4,AGT-48
2027-01-22,TCK-27771,Refunds,64.8,5,AGT-10
2027-01-22,TCK-27772,Refunds,48.6,4,AGT-36
2027-01-22,TCK-27773,Account,29.7,3,AGT-14
2027-01-22,TCK-27774,Billing,46.1,5,AGT-14
2027-01-22,TCK-27775,Refunds,51.7,5,AGT-46
2027-01-22,TCK-27776,Billing,29.5,4,AGT-13
2027-01-22,TCK-27777,Technical,68.5,3,AGT-49
2027-01-22,TCK-27778,Technical,28.3,2,AGT-14
2027-01-22,TCK-27779,Refunds,2.9,1,AGT-11
2027-01-23,TCK-27780,Technical,9.8,2,AGT-45
2027-01-23,TCK-27781,Account,3.5,4,AGT-26
2027-01-23,TCK-27782,Account,63.7,1,AGT-26
2027-01-23,TCK-27783,Refunds,61.4,3,AGT-20
2027-01-23,TCK-27784,Billing,34.5,2,AGT-49
2027-01-23,TCK-27785,Refunds,43.1,4,AGT-38
2027-01-23,TCK-27786,Billing,62.0,2,AGT-21
2027-01-23,TCK-27787,Refunds,59.1,5,AGT-13
2027-01-23,TCK-27788,Billing,3.4,5,AGT-50
2027-01-23,TCK-27789,Billing,15.7,4,AGT-20
2027-01-24,TCK-27790,Billing,24.0,4,AGT-33
2027-01-24,TCK-27791,Billing,36.9,4,AGT-19
2027-01-24,TCK-27792,Billing,24.7,3,AGT-49
2027-01-24,TCK-27793,Billing,12.8,3,AGT-12
2027-01-24,TCK-27794,Account,37.8,1,AGT-23
2027-01-24,TCK-27795,Billing,41.3,2,AGT-20
2027-01-24,TCK-27796,Technical,25.4,4,AGT-50
2027-01-24,TCK-27797,Technical,7.9,1,AGT-29
2027-01-24,TCK-27798,Billing,53.5,5,AGT-13
2027-01-24,TCK-27799,Billing,68.0,2,AGT-34
2027-01-24,TCK-27800,Refunds,42.9,5,AGT-35
2027-01-25,TCK-27801,Refunds,42.0,2,AGT-22
2027-01-25,TCK-27802,Refunds,16.8,3,AGT-45
2027-01-25,TCK-27803,Refunds,2.3,2,AGT-27
2027-01-25,TCK-27804,Technical,64.2,5,AGT-20
2027-01-25,TCK-27805,Account,47.5,4,AGT-46
2027-01-25,TCK-27806,Technical,14.9,4,AGT-28
2027-01-25,TCK-27807,Account,6.6,3,AGT-49
2027-01-25,TCK-27808,Refunds,49.5,4,AGT-21
2027-01-25,TCK-27809,Refunds,15.8,4,AGT-10
2027-01-25,TCK-27810,Technical,23.1,1,AGT-40
2027-01-26,TCK-27811,Billing,60.6,2,AGT-24
2027-01-26,TCK-27812,Account,60.9,4,AGT-30
2027-01-26,TCK-27813,Technical,25.9,4,AGT-33
2027-01-26,TCK-27814,Technical,33.9,4,AGT-25
2027-01-26,TCK-27815,Billing,55.4,1,AGT-11
2027-01-26,TCK-27816,Refunds,57.9,4,AGT-12
2027-01-26,TCK-27817,Billing,67.3,5,AGT-10
2027-01-26,TCK-27818,Refunds,16.6,4,AGT-23
2027-01-26,TCK-27819,Technical,67.3,1,AGT-23
2027-01-26,TCK-27820,Account,6.9,4,AGT-22
2027-01-26,TCK-27821,Refunds,27.8,5,AGT-44
2027-01-26,TCK-27822,Technical,41.7,1,AGT-15
2027-01-27,TCK-27823,Technical,58.1,4,AGT-19
2027-01-27,TCK-27824,Technical,13.2,2,AGT-45
2027-01-27,TCK-27825,Technical,4.7,4,AGT-28
2027-01-27,TCK-27826,Refunds,34.7,1,AGT-35
2027-01-27,TCK-27827,Billing,28.9,4,AGT-10
2027-01-27,TCK-27828,Technical,46.1,4,AGT-14
2027-01-27,TCK-27829,Account,71.6,2,AGT-34
2027-01-27,TCK-27830,Refunds,2.5,4,AGT-38
2027-01-27,TCK-27831,Technical,14.0,5,AGT-40
2027-01-27,TCK-27832,Billing,0.6,4,AGT-22
2027-01-27,TCK-27833,Technical,45.8,5,AGT-30
2027-01-27,TCK-27834,Billing,33.2,3,AGT-33
2027-01-27,TCK-27835,Account,2.4,4,AGT-37
2027-01-27,TCK-27836,Refunds,23.7,2,AGT-27
2027-01-28,TCK-27837,Technical,1.9,4,AGT-27
2027-01-28,TCK-27838,Account,56.9,5,AGT-11
2027-01-28,TCK-27839,Account,49.0,4,AGT-30
2027-01-28,TCK-27840,Technical,53.6,3,AGT-21
2027-01-28,TCK-27841,Refunds,19.8,3,AGT-10
2027-01-28,TCK-27842,Billing,47.3,4,AGT-31
2027-01-28,TCK-27843,Refunds,55.9,4,AGT-38
2027-01-28,TCK-27844,Account,13.3,5,AGT-29
2027-01-28,TCK-27845,Billing,46.8,2,AGT-16
2027-01-28,TCK-27846,Account,63.4,2,AGT-33
2027-01-28,TCK-27847,Refunds,27.6,3,AGT-16
2027-01-29,TCK-27848,Account,22.6,1,AGT-25
2027-01-29,TCK-27849,Technical,29.3,3,AGT-42
2027-01-29,TCK-27850,Account,59.5,3,AGT-39
2027-01-29,TCK-27851,Billing,6.1,1,AGT-16
2027-01-29,TCK-27852,Technical,26.5,5,AGT-46
2027-01-29,TCK-27853,Refunds,11.4,2,AGT-47
2027-01-29,TCK-27854,Technical,64.6,5,AGT-44
2027-01-29,TCK-27855,Account,48.2,1,AGT-35
2027-01-29,TCK-27856,Refunds,68.7,2,AGT-48
2027-01-29,TCK-27857,Billing,70.9,5,AGT-33
2027-01-29,TCK-27858,Refunds,56.0,2,AGT-50
2027-01-29,TCK-27859,Billing,60.0,5,AGT-34
2027-01-29,TCK-27860,Account,66.9,4,AGT-28
2027-01-30,TCK-27861,Billing,56.1,4,AGT-25
2027-01-30,TCK-27862,Billing,45.2,2,AGT-45
2027-01-30,TCK-27863,Refunds,67.5,2,AGT-19
2027-01-30,TCK-27864,Billing,59.7,3,AGT-41
2027-01-30,TCK-27865,Technical,15.0,4,AGT-43
2027-01-30,TCK-27866,Billing,49.2,1,AGT-27
2027-01-30,TCK-27867,Account,13.7,2,AGT-34
2027-01-30,TCK-27868,Billing,7.4,2,AGT-47
2027-01-30,TCK-27869,Technical,28.4,2,AGT-31
2027-01-30,TCK-27870,Technical,37.6,2,AGT-12
2027-01-30,TCK-27871,Technical,2.7,2,AGT-26
2027-01-30,TCK-27872,Account,51.9,4,AGT-21
2027-01-30,TCK-27873,Technical,17.0,3,AGT-33
2027-01-31,TCK-27874,Account,12.6,1,AGT-29
2027-01-31,TCK-27875,Refunds,64.2,1,AGT-14
2027-01-31,TCK-27876,Account,68.4,4,AGT-37
2027-01-31,TCK-27877,Technical,62.1,2,AGT-47
2027-01-31,TCK-27878,Refunds,31.7,5,AGT-45
2027-01-31,TCK-27879,Account,26.3,3,AGT-17
2027-01-31,TCK-27880,Account,47.2,2,AGT-38
2027-01-31,TCK-27881,Account,45.3,1,AGT-47
2027-01-31,TCK-27882,Technical,53.0,4,AGT-37
2027-01-31,TCK-27883,Account,63.0,1,AGT-45
2027-01-31,TCK-27884,Account,23.3,5,AGT-34
2027-01-31,TCK-27885,Account,48.3,1,AGT-15
2027-01-31,TCK-27886,Account,38.0,2,AGT-34
2027-01-31,TCK-27887,Refunds,43.3,4,AGT-46
2027-02-01,TCK-27888,Billing,40.3,1,AGT-40
2027-02-01,TCK-27889,Refunds,3.9,3,AGT-10
2027-02-01,TCK-27890,Refunds,56.5,1,AGT-45
2027-02-01,TCK-27891,Account,61.9,5,AGT-45
2027-02-01,TCK-27892,Refunds,28.7,2,AGT-42
2027-02-01,TCK-27893,Account,55.8,5,AGT-41
2027-02-01,TCK-27894,Refunds,32.3,2,AGT-27
2027-02-01,TCK-27895,Account,70.2,3,AGT-18
2027-02-01,TCK-27896,Billing,16.8,5,AGT-12
2027-02-01,TCK-27897,Account,13.1,4,AGT-10
2027-02-01,TCK-27898,Account,34.8,5,AGT-36
2027-02-01,TCK-27899,Account,26.3,3,AGT-19
2027-02-02,TCK-27900,Billing,64.3,1,AGT-41
2027-02-02,TCK-27901,Refunds,33.5,1,AGT-39
2027-02-02,TCK-27902,Refunds,30.7,5,AGT-22
2027-02-02,TCK-27903,Account,1.1,3,AGT-45
2027-02-02,TCK-27904,Refunds,0.5,5,AGT-12
2027-02-02,TCK-27905,Technical,4.1,1,AGT-26
2027-02-02,TCK-27906,Account,21.8,4,AGT-25
2027-02-02,TCK-27907,Billing,60.5,3,AGT-28
2027-02-02,TCK-27908,Refunds,37.2,2,AGT-11
2027-02-02,TCK-27909,Technical,25.6,4,AGT-40
2027-02-02,TCK-27910,Technical,71.5,1,AGT-45
2027-02-03,TCK-27911,Account,33.2,1,AGT-43
2027-02-03,TCK-27912,Technical,4.0,1,AGT-31
2027-02-03,TCK-27913,Technical,16.0,4,AGT-35
2027-02-03,TCK-27914,Account,20.5,3,AGT-50
2027-02-03,TCK-27915,Technical,45.7,1,AGT-10
2027-02-03,TCK-27916,Technical,42.9,5,AGT-46
2027-02-03,TCK-27917,Account,15.6,3,AGT-35
2027-02-03,TCK-27918,Account,42.2,2,AGT-19
2027-02-03,TCK-27919,Technical,17.6,1,AGT-29
2027-02-03,TCK-27920,Account,15.0,4,AGT-45
2027-02-03,TCK-27921,Billing,37.0,3,AGT-20
2027-02-03,TCK-27922,Account,43.3,4,AGT-39
2027-02-03,TCK-27923,Billing,35.1,3,AGT-31
2027-02-04,TCK-27924,Account,2.3,1,AGT-25
2027-02-04,TCK-27925,Technical,8.9,4,AGT-10
2027-02-04,TCK-27926,Billing,57.1,4,AGT-43
2027-02-04,TCK-27927,Billing,31.9,3,AGT-30
2027-02-04,TCK-27928,Account,40.4,3,AGT-12
2027-02-04,TCK-27929,Account,39.0,2,AGT-46
2027-02-04,TCK-27930,Account,8.5,2,AGT-24
2027-02-04,TCK-27931,Technical,26.8,3,AGT-19
2027-02-04,TCK-27932,Account,66.4,5,AGT-14
2027-02-04,TCK-27933,Billing,4.9,4,AGT-40
2027-02-04,TCK-27934,Account,10.8,2,AGT-31
2027-02-04,TCK-27935,Billing,57.7,3,AGT-17
2027-02-05,TCK-27936,Technical,18.5,2,AGT-14
2027-02-05,TCK-27937,Refunds,31.8,4,AGT-18
2027-02-05,TCK-27938,Technical,9.4,4,AGT-40
2027-02-05,TCK-27939,Billing,66.8,2,AGT-16
2027-02-05,TCK-27940,Account,60.9,4,AGT-26
2027-02-05,TCK-27941,Account,69.3,1,AGT-44
2027-02-05,TCK-27942,Technical,3.3,2,AGT-40
2027-02-05,TCK-27943,Billing,59.4,5,AGT-48
2027-02-05,TCK-27944,Technical,65.5,5,AGT-34
2027-02-05,TCK-27945,Billing,70.5,1,AGT-13
2027-02-05,TCK-27946,Billing,14.7,1,AGT-49
