date,campaign_id,platform,ad_spend,impressions,clicks,conversions,cost_per_acquisition
2025-12-05,CAMP-13297,TikTok,363.72,34128,752,17,21.4
2025-12-05,CAMP-13298,Facebook,1698.81,50909,1739,144,11.8
2025-12-05,CAMP-13299,Facebook,2060.69,162037,5837,408,5.05
2025-12-05,CAMP-13300,Facebook,3002.73,244004,10508,565,5.31
2025-12-05,CAMP-13301,Facebook,4814.1,265671,5714,453,10.63
2025-12-05,CAMP-13302,TikTok,4486.54,274832,5692,556,8.07
2025-12-05,CAMP-13303,Facebook,3252.88,301993,4830,260,12.51
2025-12-06,CAMP-13304,Facebook,4629.54,335604,11404,908,5.1
2025-12-06,CAMP-13305,TikTok,3064.1,160053,3659,345,8.88
2025-12-06,CAMP-13306,LinkedIn,4324.4,391282,13353,1213,3.57
2025-12-06,CAMP-13307,Google Ads,4535.53,105352,5076,343,13.22
2025-12-06,CAMP-13308,LinkedIn,533.01,52988,2233,128,4.16
2025-12-06,CAMP-13309,Facebook,2024.86,80710,1695,158,12.82
2025-12-06,CAMP-13310,Google Ads,3575.08,157649,4907,159,22.48
2025-12-06,CAMP-13311,Google Ads,568.41,34360,1623,84,6.77
2025-12-07,CAMP-13312,LinkedIn,1950.02,140612,2286,174,11.21
2025-12-07,CAMP-13313,Facebook,941.78,68704,1826,90,10.46
2025-12-07,CAMP-13314,TikTok,1701.36,154943,5392,391,4.35
2025-12-07,CAMP-13315,Google Ads,2565.74,64179,3158,273,9.4
2025-12-07,CAMP-13316,Facebook,2458.41,180406,5036,475,5.18
2025-12-07,CAMP-13317,LinkedIn,1876.56,97202,2470,218,8.61
2025-12-07,CAMP-13318,TikTok,3491.29,197546,4153,318,10.98
2025-12-07,CAMP-13319,Google Ads,1069.12,61144,3013,108,9.9
2025-12-08,CAMP-13320,LinkedIn,3692.02,161782,6984,573,6.44
2025-12-08,CAMP-13321,TikTok,614.26,21996,443,39,15.75
2025-12-08,CAMP-13322,LinkedIn,3281.91,67605,2359,148,22.18
2025-12-08,CAMP-13323,TikTok,2111.78,77426,2809,156,13.54
2025-12-08,CAMP-13324,Google Ads,3783.42,245168,12140,490,7.72
2025-12-08,CAMP-13325,Google Ads,4548.12,125300,3470,215,21.15
2025-12-08,CAMP-13326,LinkedIn,3774.57,289245,8057,563,6.7
2025-12-08,CAMP-13327,LinkedIn,4330.43,216270,2261,180,24.06
2025-12-08,CAMP-13328,Google Ads,1791.27,102038,1448,58,30.88
2025-12-08,CAMP-13329,Google Ads,3952.21,285795,3789,92,42.96
2025-12-08,CAMP-13330,Google Ads,3929.44,179325,6389,420,9.36
2025-12-09,CAMP-13331,Google Ads,2289.28,147536,3810,344,6.65
2025-12-09,CAMP-13332,TikTok,483.35,28951,435,19,25.44
2025-12-09,CAMP-13333,Google Ads,296.77,10415,499,18,16.49
2025-12-09,CAMP-13334,TikTok,2819.91,272430,4547,155,18.19
2025-12-09,CAMP-13335,TikTok,949.65,30661,498,41,23.16
2025-12-09,CAMP-13336,Facebook,2635.97,234994,9460,694,3.8
2025-12-09,CAMP-13337,Facebook,3001.88,211506,9696,950,3.16
2025-12-09,CAMP-13338,TikTok,4950.13,57616,818,63,78.57
2025-12-09,CAMP-13339,TikTok,1667.65,22440,876,76,21.94
2025-12-09,CAMP-13340,Facebook,2321.4,193247,4013,206,11.27
2025-12-10,CAMP-13341,LinkedIn,1283.94,37908,1794,67,19.16
2025-12-10,CAMP-13342,LinkedIn,1370.46,133048,2546,93,14.74
2025-12-10,CAMP-13343,TikTok,4294.71,176161,6251,538,7.98
2025-12-10,CAMP-13344,Facebook,476.91,16767,804,63,7.57
2025-12-10,CAMP-13345,TikTok,1678.73,65217,1649,98,17.13
2025-12-10,CAMP-13346,TikTok,2897.2,138388,1789,123,23.55
2025-12-10,CAMP-13347,Facebook,4357.88,434680,9250,770,5.66
2025-12-10,CAMP-13348,TikTok,1094.27,106816,2774,186,5.88
2025-12-10,CAMP-13349,Google Ads,2381.22,160438,5094,463,5.14
2025-12-10,CAMP-13350,Google Ads,3028.9,221905,9672,299,10.13
2025-12-11,CAMP-13351,LinkedIn,1234.58,68671,2693,205,6.02
2025-12-11,CAMP-13352,Facebook,2552.15,80429,3235,250,10.21
2025-12-11,CAMP-13353,Google Ads,3772.53,230483,10642,713,5.29
2025-12-11,CAMP-13354,Facebook,3268.07,83954,3307,278,11.76
2025-12-11,CAMP-13355,Google Ads,1777.44,131707,2188,178,9.99
2025-12-11,CAMP-13356,Facebook,2842.76,49578,2157,206,13.8
2025-12-11,CAMP-13357,Facebook,182.06,5967,103,4,45.52
2025-12-11,CAMP-13358,TikTok,2660.17,54710,1062,33,80.61
2025-12-11,CAMP-13359,Facebook,2743.72,246101,7582,535,5.13
2025-12-12,CAMP-13360,LinkedIn,3143.62,49904,1399,137,22.95
2025-12-12,CAMP-13361,TikTok,3217.03,53155,692,18,178.72
2025-12-12,CAMP-13362,Google Ads,2221.21,51773,1950,97,22.9
2025-12-12,CAMP-13363,LinkedIn,3160.45,307606,5080,209,15.12
2025-12-12,CAMP-13364,Google Ads,956.07,64415,857,32,29.88
2025-12-12,CAMP-13365,Facebook,4000.82,56090,1118,57,70.19
2025-12-12,CAMP-13366,LinkedIn,3574.35,237584,9483,393,9.1
2025-12-12,CAMP-13367,LinkedIn,4354.5,414525,19618,911,4.78
2025-12-12,CAMP-13368,LinkedIn,660.38,45762,1074,98,6.74
2025-12-13,CAMP-13369,Facebook,3641.28,257100,5135,222,16.4
2025-12-13,CAMP-13370,Google Ads,2847.34,34418,1120,99,28.76
2025-12-13,CAMP-13371,Facebook,4455.7,355498,7971,200,22.28
2025-12-13,CAMP-13372,LinkedIn,798.48,69402,2474,142,5.62
2025-12-13,CAMP-13373,Facebook,75.94,6637,225,14,5.42
2025-12-13,CAMP-13374,Facebook,4894.43,112681,2028,160,30.59
2025-12-13,CAMP-13375,Google Ads,1368.9,61972,1715,50,27.38
2025-12-13,CAMP-13376,LinkedIn,296.74,13444,580,24,12.36
2025-12-14,CAMP-13377,TikTok,4582.57,230456,6462,293,15.64
2025-12-14,CAMP-13378,TikTok,615.54,10141,495,21,29.31
2025-12-14,CAMP-13379,Facebook,3593.96,49742,1524,46,78.13
2025-12-14,CAMP-13380,LinkedIn,3442.74,144107,5864,452,7.62
2025-12-14,CAMP-13381,Google Ads,360.24,30710,884,53,6.8
2025-12-14,CAMP-13382,TikTok,4837.82,160007,6433,247,19.59
2025-12-14,CAMP-13383,Facebook,4081.17,225268,7799,573,7.12
2025-12-14,CAMP-13384,LinkedIn,2032.21,201023,6807,499,4.07
2025-12-14,CAMP-13385,LinkedIn,1283.57,25830,745,66,19.45
2025-12-15,CAMP-13386,Facebook,1082.49,14500,536,15,72.17
2025-12-15,CAMP-13387,Google Ads,2853.25,56500,938,71,40.19
2025-12-15,CAMP-13388,TikTok,117.72,10044,280,15,7.85
2025-12-15,CAMP-13389,TikTok,2728.83,38637,818,49,55.69
2025-12-15,CAMP-13390,LinkedIn,3134.01,237608,8040,270,11.61
2025-12-15,CAMP-13391,Google Ads,3234.88,139374,5265,383,8.45
2025-12-15,CAMP-13392,TikTok,1773.86,45551,1612,47,37.74
2025-12-16,CAMP-13393,LinkedIn,3432.68,294061,11875,727,4.72
2025-12-16,CAMP-13394,TikTok,4097.15,261030,9303,825,4.97
2025-12-16,CAMP-13395,Facebook,4353.52,424565,10798,427,10.2
2025-12-16,CAMP-13396,LinkedIn,3481.85,216802,2333,194,17.95
2025-12-16,CAMP-13397,LinkedIn,218.9,11885,541,12,18.24
2025-12-16,CAMP-13398,LinkedIn,1032.46,78987,3705,110,9.39
2025-12-16,CAMP-13399,Google Ads,3687.9,338624,14901,455,8.11
2025-12-16,CAMP-13400,TikTok,3505.14,132280,3599,215,16.3
2025-12-16,CAMP-13401,Google Ads,1838.37,132534,6062,442,4.16
2025-12-17,CAMP-13402,Facebook,4938.84,477726,21751,769,6.42
2025-12-17,CAMP-13403,Facebook,3803.8,343885,9160,336,11.32
2025-12-17,CAMP-13404,Facebook,4276.43,302163,8842,548,7.8
2025-12-17,CAMP-13405,TikTok,1236.75,107005,2542,172,7.19
2025-12-17,CAMP-13406,LinkedIn,1150.78,64284,3084,258,4.46
2025-12-17,CAMP-13407,TikTok,3419.44,110584,4797,150,22.8
2025-12-17,CAMP-13408,LinkedIn,1139.05,57742,1101,33,34.52
2025-12-17,CAMP-13409,LinkedIn,3415.27,254747,5724,449,7.61
2025-12-18,CAMP-13410,Facebook,3403.87,234545,4124,372,9.15
2025-12-18,CAMP-13411,LinkedIn,2640.26,79251,2416,70,37.72
2025-12-18,CAMP-13412,TikTok,679.21,40225,921,24,28.3
2025-12-18,CAMP-13413,Google Ads,1244.53,37645,573,46,27.05
2025-12-18,CAMP-13414,Facebook,3346.35,125807,5800,446,7.5
2025-12-18,CAMP-13415,LinkedIn,388.66,37753,705,21,18.51
2025-12-18,CAMP-13416,Google Ads,843.84,19774,842,30,28.13
2025-12-18,CAMP-13417,LinkedIn,4637.19,154685,4202,266,17.43
2025-12-18,CAMP-13418,LinkedIn,4417.75,383016,11449,406,10.88
2025-12-19,CAMP-13419,TikTok,4820.78,224665,9345,850,5.67
2025-12-19,CAMP-13420,Google Ads,922.75,15891,177,7,131.82
2025-12-19,CAMP-13421,TikTok,2797.18,171332,1836,101,27.69
2025-12-19,CAMP-13422,Google Ads,2536.0,47755,1307,60,42.27
2025-12-19,CAMP-13423,Google Ads,4911.83,446394,9954,454,10.82
2025-12-19,CAMP-13424,LinkedIn,2484.85,216625,9885,726,3.42
2025-12-19,CAMP-13425,TikTok,2819.86,101037,2856,118,23.9
2025-12-19,CAMP-13426,Google Ads,1550.31,53952,1273,83,18.68
2025-12-19,CAMP-13427,LinkedIn,1329.28,92218,976,21,63.3
2025-12-19,CAMP-13428,LinkedIn,3451.28,87561,2684,211,16.36
2025-12-20,CAMP-13429,TikTok,164.94,12621,424,34,4.85
2025-12-20,CAMP-13430,TikTok,1061.78,104528,4776,463,2.29
2025-12-20,CAMP-13431,Google Ads,3689.83,137193,1850,79,46.71
2025-12-20,CAMP-13432,Facebook,2721.11,157264,4670,272,10.0
2025-12-20,CAMP-13433,Facebook,2818.16,198631,8574,185,15.23
2025-12-20,CAMP-13434,TikTok,2615.3,118174,4978,230,11.37
2025-12-20,CAMP-13435,TikTok,3949.83,367965,4599,124,31.85
2025-12-20,CAMP-13436,Google Ads,4440.99,321960,13359,365,12.17
2025-12-20,CAMP-13437,Facebook,3223.38,182390,2221,55,58.61
2025-12-20,CAMP-13438,TikTok,1164.69,93069,3447,230,5.06
2025-12-21,CAMP-13439,Google Ads,2851.69,54209,1785,149,19.14
2025-12-21,CAMP-13440,Facebook,4655.68,372896,14734,325,14.33
2025-12-21,CAMP-13441,Google Ads,2715.86,132865,5168,207,13.12
2025-12-21,CAMP-13442,Facebook,4940.1,76074,1226,61,80.99
2025-12-21,CAMP-13443,LinkedIn,2664.69,133494,2707,144,18.5
2025-12-21,CAMP-13444,Facebook,1739.05,139327,4926,475,3.66
2025-12-21,CAMP-13445,LinkedIn,493.11,39046,1441,47,10.49
2025-12-21,CAMP-13446,LinkedIn,2946.92,151437,4415,91,32.38
2025-12-21,CAMP-13447,LinkedIn,824.22,48925,1073,95,8.68
2025-12-21,CAMP-13448,Google Ads,1070.3,48288,1398,103,10.39
2025-12-22,CAMP-13449,LinkedIn,2060.49,163221,4632,427,4.83
2025-12-22,CAMP-13450,Google Ads,3747.97,243403,10415,972,3.86
2025-12-22,CAMP-13451,Facebook,3245.58,307387,12317,668,4.86
2025-12-22,CAMP-13452,Google Ads,3782.22,226337,8637,382,9.9
2025-12-22,CAMP-13453,Google Ads,701.43,59358,2913,258,2.72
2025-12-22,CAMP-13454,Google Ads,4902.34,189242,5287,447,10.97
2025-12-22,CAMP-13455,Facebook,558.92,18521,426,37,15.11
2025-12-22,CAMP-13456,Facebook,1773.6,127361,2922,217,8.17
2025-12-22,CAMP-13457,TikTok,4759.29,417973,11045,612,7.78
2025-12-22,CAMP-13458,Facebook,4484.27,101359,1918,110,40.77
2025-12-23,CAMP-13459,Google Ads,2298.32,205155,5994,573,4.01
2025-12-23,CAMP-13460,Google Ads,1359.45,114209,2779,221,6.15
2025-12-23,CAMP-13461,Facebook,2474.34,115522,2431,107,23.12
2025-12-23,CAMP-13462,TikTok,4448.76,383368,14579,956,4.65
2025-12-23,CAMP-13463,Facebook,231.57,13061,264,22,10.53
2025-12-23,CAMP-13464,Google Ads,4984.08,311437,5547,115,43.34
2025-12-23,CAMP-13465,LinkedIn,2869.66,245309,12031,802,3.58
2025-12-23,CAMP-13466,LinkedIn,4007.43,228669,10003,601,6.67
2025-12-23,CAMP-13467,Google Ads,732.77,42009,2001,60,12.21
2025-12-24,CAMP-13468,LinkedIn,4529.69,125218,4960,101,44.85
2025-12-24,CAMP-13469,TikTok,873.19,41983,1817,53,16.48
2025-12-24,CAMP-13470,Google Ads,2001.42,69109,2852,103,19.43
2025-12-24,CAMP-13471,LinkedIn,4808.1,394026,17843,759,6.33
2025-12-24,CAMP-13472,Google Ads,3893.75,92623,2109,180,21.63
2025-12-24,CAMP-13473,Google Ads,2749.61,42444,2063,52,52.88
2025-12-24,CAMP-13474,Google Ads,4240.69,44127,514,47,90.23
2025-12-24,CAMP-13475,Google Ads,3582.18,324822,11113,1046,3.42
2025-12-24,CAMP-13476,LinkedIn,3557.74,278943,13581,546,6.52
2025-12-25,CAMP-13477,LinkedIn,332.44,10060,430,29,11.46
2025-12-25,CAMP-13478,TikTok,282.48,18577,327,32,8.83
2025-12-25,CAMP-13479,LinkedIn,3211.71,306228,4254,284,11.31
2025-12-25,CAMP-13480,Google Ads,2115.4,149130,3664,259,8.17
2025-12-25,CAMP-13481,TikTok,1615.8,41533,1683,98,16.49
2025-12-25,CAMP-13482,LinkedIn,1559.72,46868,754,22,70.9
2025-12-25,CAMP-13483,TikTok,1401.27,28503,1031,59,23.75
2025-12-25,CAMP-13484,LinkedIn,2568.2,178841,5137,249,10.31
2025-12-25,CAMP-13485,TikTok,3882.65,90033,1214,46,84.41
2025-12-26,CAMP-13486,TikTok,307.82,27168,680,47,6.55
2025-12-26,CAMP-13487,Google Ads,1427.77,141389,4747,173,8.25
2025-12-26,CAMP-13488,TikTok,2729.92,82763,1718,110,24.82
2025-12-26,CAMP-13489,LinkedIn,3174.35,234140,5218,309,10.27
2025-12-26,CAMP-13490,LinkedIn,4254.0,342897,5697,315,13.5
2025-12-26,CAMP-13491,Facebook,2363.09,194162,3305,189,12.5
2025-12-26,CAMP-13492,Google Ads,2002.89,186392,7530,662,3.03
2025-12-26,CAMP-13493,LinkedIn,1322.1,74280,2304,226,5.85
2025-12-26,CAMP-13494,TikTok,1485.41,85008,3322,203,7.32
2025-12-27,CAMP-13495,LinkedIn,3576.87,67275,820,29,123.34
2025-12-27,CAMP-13496,Google Ads,559.73,30887,725,15,37.32
2025-12-27,CAMP-13497,TikTok,3002.57,132765,3784,149,20.15
2025-12-27,CAMP-13498,Google Ads,2066.66,54105,946,62,33.33
2025-12-27,CAMP-13499,Google Ads,4618.24,350490,13506,1132,4.08
2025-12-27,CAMP-13500,TikTok,3016.02,266657,8612,275,10.97
2025-12-27,CAMP-13501,LinkedIn,4884.16,410415,18651,1439,3.39
2025-12-27,CAMP-13502,Google Ads,852.35,62944,2308,51,16.71
2025-12-27,CAMP-13503,Facebook,636.19,27597,551,26,24.47
2025-12-27,CAMP-13504,Google Ads,1933.44,65724,1367,98,19.73
2025-12-28,CAMP-13505,LinkedIn,3824.01,223979,9256,898,4.26
2025-12-28,CAMP-13506,LinkedIn,1871.53,46351,1023,65,28.79
2025-12-28,CAMP-13507,TikTok,2841.05,109362,4772,396,7.17
2025-12-28,CAMP-13508,LinkedIn,3357.31,278139,11315,261,12.86
2025-12-28,CAMP-13509,Google Ads,239.35,21329,460,15,15.96
2025-12-28,CAMP-13510,TikTok,2883.41,274790,5533,218,13.23
2025-12-28,CAMP-13511,TikTok,739.45,60699,2748,62,11.93
2025-12-28,CAMP-13512,Facebook,2975.31,262304,12725,1270,2.34
2025-12-29,CAMP-13513,TikTok,3512.49,161186,2825,198,17.74
2025-12-29,CAMP-13514,LinkedIn,339.46,17939,301,14,24.25
2025-12-29,CAMP-13515,Google Ads,2774.08,70970,2912,95,29.2
2025-12-29,CAMP-13516,LinkedIn,145.73,7501,225,21,6.94
2025-12-29,CAMP-13517,LinkedIn,578.26,21351,677,64,9.04
2025-12-29,CAMP-13518,TikTok,4464.31,261028,4135,311,14.35
2025-12-29,CAMP-13519,Google Ads,247.67,20872,785,59,4.2
2025-12-29,CAMP-13520,Facebook,3650.6,72706,3306,94,38.84
2025-12-29,CAMP-13521,TikTok,58.94,5771,262,12,4.91
2025-12-29,CAMP-13522,Google Ads,4386.9,343112,12909,1140,3.85
2025-12-29,CAMP-13523,LinkedIn,4866.44,341175,5538,269,18.09
2025-12-30,CAMP-13524,TikTok,853.17,83585,2881,62,13.76
2025-12-30,CAMP-13525,Facebook,148.73,12087,504,29,5.13
2025-12-30,CAMP-13526,LinkedIn,3881.28,328171,14652,668,5.81
2025-12-30,CAMP-13527,Google Ads,1759.31,51299,1951,113,15.57
2025-12-30,CAMP-13528,LinkedIn,2351.64,66647,1630,55,42.76
2025-12-30,CAMP-13529,Google Ads,2308.49,68137,1929,165,13.99
2025-12-30,CAMP-13530,LinkedIn,4876.05,220160,7312,336,14.51
2025-12-30,CAMP-13531,TikTok,1336.22,72345,2789,263,5.08
2025-12-30,CAMP-13532,LinkedIn,4374.85,311363,8493,785,5.57
2025-12-31,CAMP-13533,Google Ads,2605.54,245874,9898,704,3.7
2025-12-31,CAMP-13534,TikTok,3792.2,350555,10774,691,5.49
2025-12-31,CAMP-13535,TikTok,2225.05,214889,10357,791,2.81
2025-12-31,CAMP-13536,LinkedIn,4710.28,469116,15143,836,5.63
2025-12-31,CAMP-13537,TikTok,4828.97,234296,6608,583,8.28
2025-12-31,CAMP-13538,Facebook,414.07,18828,406,40,10.35
2025-12-31,CAMP-13539,Facebook,1631.62,97163,1488,35,46.62
2025-12-31,CAMP-13540,Google Ads,1408.95,105487,4060,127,11.09
2025-12-31,CAMP-13541,LinkedIn,857.27,60814,1764,175,4.9
2025-12-31,CAMP-13542,Google Ads,448.92,21546,294,10,44.89
2025-12-31,CAMP-13543,LinkedIn,867.39,36313,888,29,29.91
2025-12-31,CAMP-13544,TikTok,2056.96,199238,2188,176,11.69
2026-01-01,CAMP-13545,TikTok,4556.51,389736,14725,1200,3.8
2026-01-01,CAMP-13546,Facebook,3208.76,308486,3505,218,14.72
2026-01-01,CAMP-13547,Google Ads,1280.73,64291,2369,106,12.08
2026-01-01,CAMP-13548,TikTok,1886.65,56415,615,28,67.38
2026-01-01,CAMP-13549,Facebook,391.63,9369,387,24,16.32
2026-01-01,CAMP-13550,Google Ads,3389.3,290795,8839,207,16.37
2026-01-01,CAMP-13551,Google Ads,677.88,17402,467,22,30.81
2026-01-01,CAMP-13552,Facebook,2430.3,177973,6911,646,3.76
2026-01-01,CAMP-13553,Facebook,4686.38,53729,768,47,99.71
2026-01-01,CAMP-13554,Facebook,3565.87,247631,11891,461,7.74
2026-01-01,CAMP-13555,LinkedIn,3755.0,325070,9029,787,4.77
2026-01-01,CAMP-13556,Facebook,3395.12,73206,920,77,44.09
2026-01-02,CAMP-13557,Facebook,4149.79,337315,7461,320,12.97
2026-01-02,CAMP-13558,Facebook,4568.44,446571,12374,748,6.11
2026-01-02,CAMP-13559,Google Ads,3665.59,307231,6660,420,8.73
2026-01-02,CAMP-13560,Google Ads,3970.1,223061,10269,724,5.48
2026-01-02,CAMP-13561,TikTok,2339.28,144570,3970,324,7.22
2026-01-02,CAMP-13562,TikTok,3976.76,210376,10461,287,13.86
2026-01-02,CAMP-13563,TikTok,3340.06,295147,5456,402,8.31
2026-01-02,CAMP-13564,LinkedIn,225.17,16359,550,17,13.25
2026-01-02,CAMP-13565,LinkedIn,4905.1,77401,1196,70,70.07
2026-01-02,CAMP-13566,LinkedIn,1583.15,61853,710,57,27.77
2026-01-02,CAMP-13567,TikTok,4928.8,224393,6015,248,19.87
2026-01-03,CAMP-13568,LinkedIn,3988.58,162507,3646,296,13.47
2026-01-03,CAMP-13569,LinkedIn,4489.24,267615,6340,532,8.44
2026-01-03,CAMP-13570,Facebook,2378.89,39280,457,30,79.3
2026-01-03,CAMP-13571,Google Ads,3935.22,269525,4303,234,16.82
2026-01-03,CAMP-13572,LinkedIn,2088.63,78406,3204,311,6.72
2026-01-03,CAMP-13573,TikTok,3305.36,205253,9108,267,12.38
2026-01-03,CAMP-13574,Google Ads,2488.04,114641,3272,96,25.92
2026-01-03,CAMP-13575,Facebook,776.77,40843,1203,100,7.77
2026-01-03,CAMP-13576,TikTok,1648.82,134125,6421,232,7.11
2026-01-03,CAMP-13577,Facebook,417.55,13197,196,19,21.98
2026-01-04,CAMP-13578,Google Ads,1467.11,49454,1211,37,39.65
2026-01-04,CAMP-13579,Google Ads,4267.53,407484,17435,967,4.41
2026-01-04,CAMP-13580,Google Ads,4937.27,373542,17963,442,11.17
2026-01-04,CAMP-13581,LinkedIn,4137.72,202841,5357,113,36.62
2026-01-04,CAMP-13582,LinkedIn,4289.59,385225,17421,930,4.61
2026-01-04,CAMP-13583,Google Ads,2690.8,263208,9830,200,13.45
2026-01-04,CAMP-13584,TikTok,4323.32,291013,8712,376,11.5
2026-01-04,CAMP-13585,Facebook,1753.07,131443,1898,84,20.87
2026-01-05,CAMP-13586,Facebook,309.34,21897,455,20,15.47
2026-01-05,CAMP-13587,Facebook,4922.92,395720,10269,403,12.22
2026-01-05,CAMP-13588,LinkedIn,588.15,46352,1644,58,10.14
2026-01-05,CAMP-13589,Facebook,3105.81,233048,4095,196,15.85
2026-01-05,CAMP-13590,Google Ads,4495.37,107644,1101,106,42.41
2026-01-05,CAMP-13591,Facebook,1916.33,189286,4583,309,6.2
2026-01-05,CAMP-13592,Google Ads,2358.97,126219,2371,129,18.29
2026-01-05,CAMP-13593,LinkedIn,413.38,9052,429,37,11.17
2026-01-05,CAMP-13594,Google Ads,841.93,40959,1220,120,7.02
2026-01-05,CAMP-13595,LinkedIn,2400.66,108674,3238,230,10.44
2026-01-06,CAMP-13596,TikTok,2995.88,38958,886,42,71.33
2026-01-06,CAMP-13597,TikTok,615.76,49061,2120,109,5.65
2026-01-06,CAMP-13598,LinkedIn,654.83,20922,982,22,29.77
2026-01-06,CAMP-13599,Facebook,4806.22,242321,3345,234,20.54
2026-01-06,CAMP-13600,TikTok,3215.09,320135,8734,746,4.31
2026-01-06,CAMP-13601,TikTok,4642.16,175142,3300,137,33.88
2026-01-06,CAMP-13602,TikTok,4198.23,200370,9847,459,9.15
2026-01-06,CAMP-13603,LinkedIn,1017.76,16283,391,33,30.84
2026-01-06,CAMP-13604,TikTok,4336.02,350514,9795,813,5.33
2026-01-07,CAMP-13605,Facebook,3759.22,61106,3041,93,40.42
2026-01-07,CAMP-13606,LinkedIn,1659.58,85092,2828,123,13.49
2026-01-07,CAMP-13607,Google Ads,3525.11,286431,6818,614,5.74
2026-01-07,CAMP-13608,TikTok,2542.14,205473,8126,645,3.94
2026-01-07,CAMP-13609,TikTok,1257.48,117514,3815,324,3.88
2026-01-07,CAMP-13610,TikTok,107.07,4963,157,13,8.24
2026-01-07,CAMP-13611,Google Ads,4839.07,80575,1240,118,41.01
2026-01-07,CAMP-13612,Google Ads,4156.2,125451,2630,128,32.47
2026-01-07,CAMP-13613,LinkedIn,3589.87,342036,4906,477,7.53
2026-01-07,CAMP-13614,TikTok,4603.65,83360,2061,69,66.72
2026-01-08,CAMP-13615,TikTok,4179.36,233946,7824,598,6.99
2026-01-08,CAMP-13616,Facebook,1619.62,125608,2086,185,8.75
2026-01-08,CAMP-13617,Facebook,4142.88,251179,10653,338,12.26
2026-01-08,CAMP-13618,Google Ads,2950.66,39030,965,35,84.3
2026-01-08,CAMP-13619,Google Ads,1480.71,142122,3458,314,4.72
2026-01-08,CAMP-13620,Facebook,498.09,15617,340,23,21.66
2026-01-08,CAMP-13621,LinkedIn,4566.18,57227,1755,158,28.9
2026-01-08,CAMP-13622,Google Ads,718.99,33716,437,18,39.94
2026-01-08,CAMP-13623,Facebook,490.97,21633,532,47,10.45
2026-01-08,CAMP-13624,TikTok,3469.56,288889,4948,414,8.38
2026-01-08,CAMP-13625,Facebook,2190.73,200191,5230,225,9.74
2026-01-08,CAMP-13626,LinkedIn,2579.45,129289,1381,135,19.11
2026-01-08,CAMP-13627,LinkedIn,1517.12,27175,1255,86,17.64
2026-01-09,CAMP-13628,TikTok,1624.97,19203,400,8,203.12
2026-01-09,CAMP-13629,LinkedIn,3943.45,218797,8088,550,7.17
2026-01-09,CAMP-13630,LinkedIn,3347.91,83272,3262,223,15.01
2026-01-09,CAMP-13631,TikTok,2061.93,111904,4839,469,4.4
2026-01-09,CAMP-13632,Google Ads,2911.86,181890,8590,299,9.74
2026-01-09,CAMP-13633,Google Ads,3343.41,141522,5522,504,6.63
2026-01-09,CAMP-13634,Facebook,3234.93,75274,954,87,37.18
2026-01-09,CAMP-13635,Facebook,4433.02,181108,5251,137,32.36
2026-01-09,CAMP-13636,LinkedIn,2445.79,77205,1700,115,21.27
2026-01-09,CAMP-13637,Google Ads,783.6,73888,1203,74,10.59
2026-01-09,CAMP-13638,TikTok,3701.45,102931,4160,272,13.61
2026-01-10,CAMP-13639,Facebook,322.01,21691,1004,79,4.08
2026-01-10,CAMP-13640,Facebook,1909.85,107738,2587,117,16.32
2026-01-10,CAMP-13641,LinkedIn,4332.14,386110,13215,304,14.25
2026-01-10,CAMP-13642,LinkedIn,4658.81,362342,13117,826,5.64
2026-01-10,CAMP-13643,Facebook,4782.34,96685,3149,147,32.53
2026-01-10,CAMP-13644,LinkedIn,3234.78,230635,3558,109,29.68
2026-01-10,CAMP-13645,Facebook,2640.21,187489,4933,123,21.47
2026-01-10,CAMP-13646,Facebook,4083.66,69796,912,86,47.48
2026-01-10,CAMP-13647,TikTok,4631.55,313722,4608,303,15.29
2026-01-10,CAMP-13648,Facebook,132.69,9848,291,19,6.98
2026-01-10,CAMP-13649,TikTok,957.37,80335,950,63,15.2
2026-01-11,CAMP-13650,TikTok,4139.78,403205,6239,331,12.51
2026-01-11,CAMP-13651,TikTok,1591.31,136931,4523,175,9.09
2026-01-11,CAMP-13652,LinkedIn,244.56,9318,164,11,22.23
2026-01-11,CAMP-13653,LinkedIn,175.82,12043,394,37,4.75
2026-01-11,CAMP-13654,LinkedIn,507.45,28068,663,57,8.9
2026-01-11,CAMP-13655,Google Ads,2260.99,160547,5650,549,4.12
2026-01-11,CAMP-13656,Facebook,4563.23,201099,6313,506,9.02
2026-01-11,CAMP-13657,Facebook,1269.1,103426,3525,344,3.69
2026-01-11,CAMP-13658,TikTok,1461.03,101205,3207,95,15.38
2026-01-11,CAMP-13659,Facebook,1999.61,141448,2774,59,33.89
2026-01-12,CAMP-13660,Facebook,4637.36,382782,17341,1712,2.71
2026-01-12,CAMP-13661,TikTok,4396.4,407194,16880,843,5.22
2026-01-12,CAMP-13662,Facebook,811.46,21913,869,67,12.11
2026-01-12,CAMP-13663,Facebook,4867.54,262956,9203,212,22.96
2026-01-12,CAMP-13664,TikTok,4228.27,67761,1282,65,65.05
2026-01-12,CAMP-13665,LinkedIn,308.35,6008,233,10,30.84
2026-01-12,CAMP-13666,LinkedIn,1600.62,130119,1664,37,43.26
2026-01-12,CAMP-13667,TikTok,2306.96,190276,8639,601,3.84
2026-01-12,CAMP-13668,TikTok,2362.75,179470,7642,434,5.44
2026-01-12,CAMP-13669,Google Ads,161.9,14014,520,36,4.5
